"","Sample 1","Sample 2","Sample 3","Sample 4","Sample 5","Sample 6","Sample 7","Sample 8","Sample 9","Sample 10","Sample 11","Sample 12","Sample 13","Sample 14","Sample 15","Sample 16","Sample 17","Sample 18","Sample 19","Sample 20","Sample 21","Sample 22","Sample 23","Sample 24"
"Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.SynergistaceaeU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.Tenericutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56021756021756,0,0,0,0.679314862438741,0,0,0,0
"Bacteria.Tenericutes.Mollicutes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56021756021756,0,0,0,0.679314862438741,0,0,0,0
"Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48251748251748,0,0,0,0.679314862438741,0,0,0,0
"Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales.Anaeroplasmataceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48251748251748,0,0,0,0.679314862438741,0,0,0,0
"Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales.Anaeroplasmataceae.Anaeroplasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16783216783217,0,0,0,0,0,0,0,0
"Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales.Anaeroplasmataceae.Asteroleplasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314685314685315,0,0,0,0.679314862438741,0,0,0,0
"Bacteria.Tenericutes.Mollicutes.Mycoplasmatales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.Tenericutes.Mollicutes.Mycoplasmatales.Mycoplasmataceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.Tenericutes.Mollicutes.Mycoplasmatales.Mycoplasmataceae.Mycoplasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.TM7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.TM7.TM7_genera_incertae_sedis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.TM7.TM7_genera_incertae_sedis.TM7_genera_incertae_sedisU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.TM7.TM7_genera_incertae_sedis.TM7_genera_incertae_sedisU.TM7_genera_incertae_sedisUU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.TM7.TM7_genera_incertae_sedis.TM7_genera_incertae_sedisU.TM7_genera_incertae_sedisUU.TM7_genera_incertae_sedisUUU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.Verrucomicrobia",0,205.25938877025,2.66615882689012,59.5688587145053,0,0,17.9110151524752,244.658146002,6.60805427415244,0,25.644068271992,8.32556294018451,20.036303874401,0.863679323270236,1.02180085101414,2.33100233100233,0,14.3519558845479,30.7774948273118,0.808708169569929,0,0,3.02204017068483,0
"Bacteria.Verrucomicrobia.Opitutae",0,0,0,2.74741067446356,0,0,0,52.8555185687475,0,0,0,0,0,0,0,0,0,0,30.7774948273118,0.808708169569929,0,0,0,0
"Bacteria.Verrucomicrobia.Opitutae.OpitutaeU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.Verrucomicrobia.Opitutae.OpitutaeU.OpitutaeUU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.Verrucomicrobia.Opitutae.OpitutaeU.OpitutaeUU.OpitutaeUUU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.Verrucomicrobia.Opitutae.Puniceicoccales",0,0,0,2.71965905148918,0,0,0,52.2993465663913,0,0,0,0,0,0,0,0,0,0,29.5978410463342,0.808708169569929,0,0,0,0
"Bacteria.Verrucomicrobia.Opitutae.Puniceicoccales.Puniceicoccaceae",0,0,0,2.71965905148918,0,0,0,52.2993465663913,0,0,0,0,0,0,0,0,0,0,29.5978410463342,0.808708169569929,0,0,0,0
"Bacteria.Verrucomicrobia.Opitutae.Puniceicoccales.Puniceicoccaceae.Coraliomargarita",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78529364953048,0,0,0,0,0
"Bacteria.Verrucomicrobia.Opitutae.Puniceicoccales.Puniceicoccaceae.PuniceicoccaceaeU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.Verrucomicrobia.Verrucomicrobiae",0,205.25938877025,2.66615882689012,56.8214480400418,0,0,17.9110151524752,191.783449088344,6.60805427415244,0,25.644068271992,8.32556294018451,20.036303874401,0.863679323270236,1.02180085101414,2.33100233100233,0,14.3519558845479,0,0,0,0,3.02204017068483,0
"Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales",0,205.25938877025,2.66615882689012,56.8214480400418,0,0,17.9110151524752,191.783449088344,6.60805427415244,0,25.644068271992,8.32556294018451,20.036303874401,0.863679323270236,1.02180085101414,2.33100233100233,0,14.3519558845479,0,0,0,0,3.02204017068483,0
"Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Verrucomicrobiaceae",0,205.25938877025,2.66615882689012,56.8214480400418,0,0,17.9110151524752,191.783449088344,6.60805427415244,0,25.644068271992,8.32556294018451,20.036303874401,0.863679323270236,1.02180085101414,2.33100233100233,0,14.3519558845479,0,0,0,0,3.02204017068483,0
"Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Verrucomicrobiaceae.Akkermansia",0,205.169065606875,2.66615882689012,56.8075722285546,0,0,17.9110151524752,191.783449088344,6.60805427415244,0,25.644068271992,8.32556294018451,20.036303874401,0.863679323270236,1.02180085101414,2.33100233100233,0,14.349085493371,0,0,0,0,3.02204017068483,0
"Bacteria.Verrucomicrobia.VerrucomicrobiaU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.Verrucomicrobia.VerrucomicrobiaU.VerrucomicrobiaUU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.Verrucomicrobia.VerrucomicrobiaU.VerrucomicrobiaUU.VerrucomicrobiaUUU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria.Verrucomicrobia.VerrucomicrobiaU.VerrucomicrobiaUU.VerrucomicrobiaUUU.VerrucomicrobiaUUUU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
